iso_code,date,total_vaccinations,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred
POL,1/16/21,457303,-1,20340,36754,1.21,-1
POL,1/17/21,469466,671,12163,38059,1.24,0
POL,1/18/21,495164,3468,25698,33904,1.31,0.01
POL,1/19/21,541229,11174,46065,33087,1.43,0.03
POL,1/20/21,591785,24992,50556,31796,1.56,0.07
POL,1/21/21,644999,39686,53214,33503,1.7,0.1
POL,1/22/21,684277,45479,39278,35331,1.81,0.12
POL,1/23/21,701164,46980,16887,34837,1.85,0.12
POL,1/24/21,707474,47721,6310,34001,1.87,0.13
POL,1/25/21,776987,75765,69513,40260,2.05,0.2
POL,1/26/21,905457,123044,128470,52033,2.39,0.33
POL,1/27/21,1008253,149779,102796,59495,2.66,0.4
POL,1/28/21,1097036,179128,88783,64577,2.9,0.47
POL,1/29/21,1141081,195481,44045,65258,3.02,0.52
POL,1/30/21,1156931,198478,15850,65110,3.06,0.52
POL,1/31/21,1176904,200537,19973,67061,3.11,0.53
POL,2/1/21,1231716,233129,54812,64961,3.25,0.62
POL,2/2/21,1342435,289190,110719,62425,3.55,0.76
POL,2/3/21,1461578,344432,119143,64761,3.86,0.91
POL,2/4/21,1566604,395375,105026,67081,4.14,1.04
POL,2/5/21,1617764,424730,51160,68098,4.27,1.12
POL,2/6/21,1641158,440365,23394,69175,4.34,1.16
POL,2/7/21,1656708,450496,15550,68543,4.38,1.19
POL,2/8/21,-1,-1,-1,69071,-1,-1
POL,2/9/21,1773715,482146,-1,61611,4.69,1.27
POL,2/10/21,-1,-1,-1,60307,-1,-1
POL,2/11/21,1993739,580607,-1,61019,5.27,1.53
POL,2/12/21,2071009,624907,77270,64749,5.47,1.65
POL,2/13/21,2107089,640650,36080,66562,5.57,1.69
POL,2/14/21,2122245,645971,15156,66505,5.61,1.71
POL,2/15/21,2159146,658235,36901,63419,5.7,1.74
POL,2/16/21,2230117,691380,70971,65200,5.89,1.83
POL,2/17/21,2384794,774060,154677,71581,6.3,2.05
POL,2/18/21,2556999,865884,172205,80466,6.76,2.29
POL,2/19/21,2660776,916935,103777,84252,7.03,2.42
POL,2/20/21,2697815,925682,37039,84389,7.13,2.45
POL,2/21/21,2715159,929965,17344,84702,7.17,2.46
POL,2/22/21,2759436,934782,44277,85756,7.29,2.47
POL,2/23/21,-1,-1,-1,92135,-1,-1
POL,2/24/21,2990683,1031518,-1,86556,7.9,2.73
POL,2/25/21,-1,-1,-1,81893,-1,-1
POL,2/26/21,3269812,1168058,-1,87005,8.64,3.09
POL,2/27/21,-1,-1,-1,86467,-1,-1
POL,2/28/21,3336354,1186747,-1,88742,8.82,3.14
POL,3/1/21,3383426,1192900,47072,89141,8.94,3.15
POL,3/2/21,-1,-1,-1,89473,-1,-1
POL,3/3/21,3619316,1281179,-1,89805,9.56,3.39
POL,3/4/21,3791577,1366648,172261,94476,10.02,3.61
POL,3/5/21,-1,-1,-1,85933,-1,-1
POL,3/6/21,3951104,1424715,-1,92574,10.44,3.76
POL,3/7/21,-1,-1,-1,91652,-1,-1
POL,3/8/21,4004734,1434640,-1,88758,10.58,3.79
POL,3/9/21,4086863,1445170,82129,83642,10.8,3.82
POL,3/10/21,-1,-1,-1,88535,-1,-1
POL,3/11/21,4391256,1555400,-1,85668,11.6,4.11
POL,3/12/21,4487273,1595520,96017,87990,11.86,4.22
POL,3/13/21,4517537,1602745,30264,80919,11.94,4.23
POL,3/14/21,4530783,1606154,13246,78981,11.97,4.24
POL,3/15/21,4557060,1610293,26277,78904,12.04,4.25
POL,3/16/21,4605929,1621287,48869,74152,12.17,4.28
POL,3/17/21,4738902,1664524,132973,71406,12.52,4.4
POL,3/18/21,4893320,1730349,154418,71723,12.93,4.57
POL,3/19/21,4983494,1769770,90174,70889,13.17,4.68
POL,3/20/21,5014167,1780169,30673,70947,13.25,4.7
POL,3/21/21,5026182,1783720,12015,70771,13.28,4.71
POL,3/22/21,5077928,1788446,51746,74410,13.42,4.73
POL,3/23/21,5193835,1808008,115907,83987,13.72,4.78
POL,3/24/21,5381726,1857517,187891,91832,14.22,4.91
POL,3/25/21,-1,-1,-1,96474,-1,-1
POL,3/26/21,5755551,1969905,-1,110294,15.21,5.2
POL,3/27/21,-1,-1,-1,114986,-1,-1
POL,3/28/21,5882581,1992611,-1,122343,15.54,5.26
POL,3/29/21,-1,-1,-1,129182,-1,-1
POL,3/30/21,6081824,2019040,-1,126856,16.07,5.33
POL,3/31/21,6270976,2039663,189152,127036,16.57,5.39
POL,4/1/21,6462769,2058204,191793,127733,17.08,5.44
POL,4/2/21,6614819,2070003,152050,122753,17.48,5.47
POL,4/3/21,-1,-1,-1,116828,-1,-1
POL,4/4/21,6658909,2073334,-1,110904,17.59,5.48
POL,4/5/21,6665384,2074033,6475,97597,17.61,5.48
POL,4/6/21,-1,-1,-1,107242,-1,-1
POL,4/7/21,6999652,2090058,-1,104097,18.49,5.52
POL,4/8/21,7263426,2096185,263774,114380,19.19,5.54
POL,4/9/21,-1,-1,-1,119218,-1,-1
POL,4/10/21,7635264,2105550,-1,142629,20.17,5.56
POL,4/11/21,7687617,2106549,52353,146958,20.31,5.57
POL,4/12/21,7784384,2113615,96767,159857,20.57,5.58
POL,4/13/21,7970164,2137304,185780,162521,21.06,5.65
POL,4/14/21,-1,-1,-1,175405,-1,-1
POL,4/15/21,8484815,2248126,-1,174484,22.42,5.94
POL,4/16/21,-1,-1,-1,166557,-1,-1
POL,4/17/21,-1,-1,-1,158630,-1,-1
POL,4/18/21,-1,-1,-1,169784,-1,-1
POL,4/19/21,9006539,2307284,-1,174594,23.8,6.1
POL,4/20/21,9210419,2341716,203880,177179,24.34,6.19
POL,4/21/21,9495317,2415993,284898,181118,25.09,6.38
POL,4/22/21,9806966,2495838,311649,188879,25.91,6.59
POL,4/23/21,10069710,2543112,262744,207781,26.61,6.72
POL,4/24/21,-1,-1,-1,208737,-1,-1
POL,4/25/21,10343967,2578244,-1,209694,27.33,6.81
POL,4/26/21,-1,-1,-1,219361,-1,-1
POL,4/27/21,10740169,2746824,-1,218536,28.38,7.26
POL,4/28/21,11081369,2852329,341200,226579,29.28,7.54
POL,4/29/21,11470800,2872925,389431,237691,30.31,7.59
POL,4/30/21,-1,-1,-1,229174,-1,-1
POL,5/1/21,11877060,2959722,-1,238603,31.38,7.82
PRT,12/27/20,4963,-1,-1,-1,0.05,-1
PRT,12/28/20,7754,-1,2791,2791,0.08,-1
PRT,12/29/20,20368,-1,12614,7702,0.2,-1
PRT,12/30/20,30543,-1,10175,8527,0.3,-1
PRT,12/31/20,32749,-1,2206,6946,0.32,-1
PRT,1/1/21,32749,-1,0,5557,0.32,-1
PRT,1/2/21,32750,-1,1,4631,0.32,-1
PRT,1/3/21,32750,-1,0,3970,0.32,-1
PRT,1/4/21,33670,-1,920,3702,0.33,-1
PRT,1/5/21,46433,-1,12763,3724,0.46,-1
PRT,1/6/21,61454,-1,15021,4416,0.6,-1
PRT,1/7/21,71751,-1,10297,5572,0.7,-1
PRT,1/8/21,74254,-1,2503,5929,0.73,-1
PRT,1/9/21,74352,-1,98,5943,0.73,-1
PRT,1/10/21,74392,-1,40,5949,0.73,-1
PRT,1/11/21,75280,-1,888,5944,0.74,-1
PRT,1/12/21,86162,-1,10882,5676,0.84,-1
PRT,1/13/21,99961,-1,13799,5501,0.98,-1
PRT,1/14/21,111111,-1,11150,5623,1.09,-1
PRT,1/15/21,118597,-1,7486,6335,1.16,-1
PRT,1/16/21,120132,-1,1535,6540,1.18,-1
PRT,1/17/21,121300,1161,1168,6701,1.19,0.01
PRT,1/18/21,124704,1825,3404,7061,1.22,0.02
PRT,1/19/21,148434,9443,23730,8896,1.46,0.09
PRT,1/20/21,177367,18618,28933,11058,1.74,0.18
PRT,1/21/21,210471,23592,33104,14194,2.06,0.23
PRT,1/22/21,236730,25996,26259,16876,2.32,0.25
PRT,1/23/21,251524,30036,14794,18770,2.47,0.29
PRT,1/24/21,255699,30553,4175,19200,2.51,0.3
PRT,1/25/21,255699,30553,0,18714,2.51,0.3
PRT,1/26/21,263499,30553,7800,16438,2.58,0.3
PRT,1/27/21,278413,30553,14914,14435,2.73,0.3
PRT,1/28/21,296004,30553,17591,12219,2.9,0.3
PRT,1/29/21,315737,30553,19733,11287,3.1,0.3
PRT,1/30/21,330233,65461,14496,11244,3.24,0.64
PRT,1/31/21,336771,68385,6538,11582,3.3,0.67
PRT,2/1/21,338566,68752,1795,11838,3.32,0.67
PRT,2/2/21,342119,70695,3553,11231,3.36,0.69
PRT,2/3/21,350945,75852,8826,10362,3.44,0.74
PRT,2/4/21,364211,84975,13266,9744,3.57,0.83
PRT,2/5/21,379378,94916,15167,9092,3.72,0.93
PRT,2/6/21,394088,103786,14710,9122,3.86,1.02
PRT,2/7/21,395904,104526,1816,8448,3.88,1.03
PRT,2/8/21,396371,104613,467,8258,3.89,1.03
PRT,2/9/21,400190,106055,3819,8296,3.92,1.04
PRT,2/10/21,415283,116559,15093,9191,4.07,1.14
PRT,2/11/21,436220,133078,20937,10287,4.28,1.31
PRT,2/12/21,468319,157604,32099,12706,4.59,1.55
PRT,2/13/21,505371,184694,37052,15898,4.96,1.81
PRT,2/14/21,523349,194530,17978,18206,5.13,1.91
PRT,2/15/21,544786,202474,21437,21202,5.34,1.99
PRT,2/16/21,555551,208060,10765,22194,5.45,2.04
PRT,2/17/21,572096,214092,16545,22402,5.61,2.1
PRT,2/18/21,594467,222045,22371,22607,5.83,2.18
PRT,2/19/21,634401,234749,39934,23726,6.22,2.3
PRT,2/20/21,672176,247703,37775,23829,6.59,2.43
PRT,2/21/21,691218,251207,19042,23981,6.78,2.46
PRT,2/22/21,699154,253255,7936,22053,6.86,2.48
PRT,2/23/21,713194,254979,14040,22520,6.99,2.5
PRT,2/24/21,739614,257200,26420,23931,7.25,2.52
PRT,2/25/21,771214,260689,31600,25250,7.56,2.56
PRT,2/26/21,815902,263781,44688,25929,8,2.59
PRT,2/27/21,856784,269237,40882,26373,8.4,2.64
PRT,2/28/21,880819,270522,24035,27086,8.64,2.65
PRT,3/1/21,892258,272933,11439,27586,8.75,2.68
PRT,3/2/21,908416,274283,16158,27889,8.91,2.69
PRT,3/3/21,924138,275948,15722,26361,9.06,2.71
PRT,3/4/21,952440,280981,28302,25889,9.34,2.76
PRT,3/5/21,995490,286790,43050,25655,9.76,2.81
PRT,3/6/21,1035339,295397,39849,25508,10.15,2.9
PRT,3/7/21,1052496,299550,17157,24525,10.32,2.94
PRT,3/8/21,1060954,304021,8458,24099,10.4,2.98
PRT,3/9/21,1071945,306199,10991,23361,10.51,3
PRT,3/10/21,1082939,308105,10994,22686,10.62,3.02
PRT,3/11/21,1106617,317103,23678,22025,10.85,3.11
PRT,3/12/21,1141739,331406,35122,20893,11.2,3.25
PRT,3/13/21,1175429,344878,33690,20013,11.53,3.38
PRT,3/14/21,1191727,350243,16298,19890,11.69,3.43
PRT,3/15/21,1203349,353789,11622,20342,11.8,3.47
PRT,3/16/21,1228320,356804,24971,22339,12.05,3.5
PRT,3/17/21,1235825,362751,7505,21841,12.12,3.56
PRT,3/18/21,1270270,384648,34445,23379,12.46,3.77
PRT,3/19/21,1315543,418001,45273,24829,12.9,4.1
PRT,3/20/21,1360400,445976,44857,26424,13.34,4.37
PRT,3/21/21,1383465,458886,23065,27391,13.57,4.5
PRT,3/22/21,1414320,471357,30855,30139,13.87,4.62
PRT,3/23/21,1432046,478989,17726,29104,14.04,4.7
PRT,3/24/21,1454355,481061,22309,31219,14.26,4.72
PRT,3/25/21,1496848,484668,42493,32368,14.68,4.75
PRT,3/26/21,1568280,489172,71432,36105,15.38,4.8
PRT,3/27/21,1598988,491628,30708,34084,15.68,4.82
PRT,3/28/21,1662403,493146,63415,39848,16.3,4.84
PRT,3/29/21,1691120,494569,28717,39543,16.58,4.85
PRT,3/30/21,1714667,497197,23547,40374,16.82,4.88
PRT,3/31/21,1745614,500793,30947,41608,17.12,4.91
PRT,4/1/21,1769290,510500,23676,38920,17.35,5.01
PRT,4/2/21,1852571,552548,83281,40613,18.17,5.42
PRT,4/3/21,1888005,569304,35434,41288,18.52,5.58
PRT,4/4/21,1905939,576427,17934,34791,18.69,5.65
PRT,4/5/21,1913338,579038,7399,31745,18.76,5.68
PRT,4/6/21,1945983,584958,32645,33045,19.08,5.74
PRT,4/7/21,1985701,588040,39718,34298,19.47,5.77
PRT,4/8/21,2047549,598479,61848,39751,20.08,5.87
PRT,4/9/21,2118041,613485,70492,37924,20.77,6.02
PRT,4/10/21,2187600,626070,69559,42799,21.45,6.14
PRT,4/11/21,2200511,628176,12911,42082,21.58,6.16
PRT,4/12/21,2220078,632198,19567,43820,21.77,6.2
PRT,4/13/21,2252062,634360,31984,43726,22.09,6.22
PRT,4/14/21,2296289,636140,44227,44370,22.52,6.24
PRT,4/15/21,2359842,647033,63553,44613,23.14,6.35
PRT,4/16/21,2429486,657164,69644,44492,23.83,6.44
PRT,4/17/21,2497281,677119,67795,44240,24.49,6.64
PRT,4/18/21,2616099,682049,118818,59370,25.66,6.69
PRT,4/19/21,2704960,690256,88861,69269,26.53,6.77
PRT,4/20/21,2737324,701423,32364,69323,26.85,6.88
PRT,4/21/21,2775537,710399,38213,68464,27.22,6.97
PRT,4/22/21,2829406,734286,53869,67081,27.75,7.2
PRT,4/23/21,2897214,773617,67808,66818,28.41,7.59
PRT,4/24/21,2974770,811552,77556,68213,29.17,7.96
PRT,4/25/21,3018383,823834,43613,57469,29.6,8.08
PRT,4/26/21,3032127,825556,13744,46738,29.74,8.1
PRT,4/27/21,3081026,834173,48899,49100,30.22,8.18
PRT,4/28/21,3130407,844373,49381,50696,30.7,8.28
PRT,4/29/21,3203178,863231,72771,53396,31.41,8.47
PRT,4/30/21,3283985,881462,80807,55253,32.21,8.64
PRT,5/1/21,3370288,898490,86303,56503,33.05,8.81
PRT,5/2/21,3421792,907934,51504,57630,33.56,8.9
PRY,2/21/21,0,-1,-1,-1,0,-1
PRY,2/22/21,200,-1,200,200,0,-1
PRY,2/23/21,545,-1,345,272,0.01,-1
PRY,2/24/21,1000,-1,455,333,0.01,-1
PRY,2/25/21,1360,-1,360,340,0.02,-1
PRY,2/26/21,1520,-1,160,304,0.02,-1
PRY,2/27/21,-1,-1,-1,258,-1,-1
PRY,2/28/21,-1,-1,-1,225,-1,-1
PRY,3/1/21,-1,-1,-1,200,-1,-1
PRY,3/2/21,1630,-1,-1,155,0.02,-1
PRY,3/3/21,1695,-1,65,99,0.02,-1
PRY,3/4/21,1725,-1,30,52,0.02,-1
PRY,3/5/21,-1,-1,-1,32,-1,-1
PRY,3/6/21,-1,-1,-1,30,-1,-1
PRY,3/7/21,1775,-1,-1,29,0.02,-1
PRY,3/8/21,1875,-1,100,39,0.03,-1
PRY,3/9/21,1930,-1,55,43,0.03,-1
PRY,3/10/21,2891,-1,961,171,0.04,-1
PRY,3/11/21,4720,-1,1829,428,0.07,-1
PRY,3/12/21,7848,-1,3128,872,0.11,-1
PRY,3/13/21,9908,-1,2060,1164,0.14,-1
PRY,3/14/21,11643,-1,1735,1410,0.16,-1
PRY,3/15/21,12078,150,435,1458,0.17,0
PRY,3/16/21,13053,495,975,1589,0.18,0.01
PRY,3/17/21,13929,915,876,1577,0.2,0.01
PRY,3/18/21,14467,1220,538,1392,0.2,0.02
PRY,3/19/21,14707,1375,240,980,0.21,0.02
PRY,3/20/21,14708,1375,1,686,0.21,0.02
PRY,3/21/21,-1,-1,-1,440,-1,-1
PRY,3/22/21,14734,1400,-1,379,0.21,0.02
PRY,3/23/21,18874,1505,4140,832,0.26,0.02
PRY,3/24/21,24373,1580,5499,1492,0.34,0.02
PRY,3/25/21,30038,1621,5665,2224,0.42,0.02
PRY,3/26/21,34826,1657,4788,2874,0.49,0.02
PRY,3/27/21,36954,1659,2128,3178,0.52,0.02
PRY,3/28/21,38171,1666,1217,3350,0.54,0.02
PRY,3/29/21,41542,1752,3371,3830,0.58,0.02
PRY,3/30/21,43629,1794,2087,3536,0.61,0.03
PRY,3/31/21,45328,1839,1699,2994,0.64,0.03
PRY,4/1/21,-1,-1,-1,2238,-1,-1
PRY,4/2/21,46081,1840,-1,1608,0.65,0.03
PRY,4/3/21,46385,1840,304,1347,0.65,0.03
PRY,4/4/21,46387,1840,2,1174,0.65,0.03
PRY,4/5/21,46940,1861,553,771,0.66,0.03
PRY,4/6/21,47564,1946,624,562,0.67,0.03
PRY,4/7/21,49022,2803,1458,528,0.69,0.04
PRY,4/8/21,51359,4300,2337,808,0.72,0.06
PRY,4/9/21,53788,6502,2429,1101,0.75,0.09
PRY,4/10/21,55684,7592,1896,1328,0.78,0.11
PRY,4/11/21,57283,8000,1599,1557,0.8,0.11
PRY,4/12/21,61763,9469,4480,2118,0.87,0.13
PRY,4/13/21,69984,10320,8221,3203,0.98,0.14
PRY,4/14/21,77715,10915,7731,4099,1.09,0.15
PRY,4/15/21,84276,10952,6561,4702,1.18,0.15
PRY,4/16/21,89270,10988,4994,5069,1.25,0.15
PRY,4/17/21,90435,10993,1165,4964,1.27,0.15
PRY,4/18/21,90757,10994,322,4782,1.27,0.15
PRY,4/19/21,93065,11007,2308,4472,1.3,0.15
PRY,4/20/21,95121,11021,2056,3591,1.33,0.15
PRY,4/21/21,96797,11031,1676,2726,1.36,0.15
PRY,4/22/21,98262,11043,1465,1998,1.38,0.15
PRY,4/23/21,99487,11056,1225,1460,1.39,0.16
PRY,4/24/21,99722,11058,235,1327,1.4,0.16
PRY,4/25/21,99816,11058,94,1294,1.4,0.16
PRY,4/26/21,100645,11064,829,1083,1.41,0.16
PRY,4/27/21,103994,11068,3349,1268,1.46,0.16
PSE,3/30/21,81942,7978,-1,-1,1.61,0.16
PSE,3/31/21,87066,8687,5124,5124,1.71,0.17
PSE,4/1/21,93217,9395,6151,5638,1.83,0.18
PSE,4/2/21,-1,-1,-1,4953,-1,-1
PSE,4/3/21,100386,10182,-1,4611,1.97,0.2
PSE,4/4/21,102755,11129,2369,4163,2.01,0.22
PSE,4/5/21,111880,11328,9125,4990,2.19,0.22
PSE,4/6/21,121326,11432,9446,5626,2.38,0.22
PSE,4/7/21,132392,11620,11066,6475,2.6,0.23
PSE,4/8/21,143142,11748,10750,7132,2.81,0.23
PSE,4/9/21,152503,12471,9361,7957,2.99,0.24
PSE,4/10/21,152952,12471,449,7509,3,0.24
PSE,4/11/21,154099,13167,1147,7335,3.02,0.26
PSE,4/12/21,161660,14674,7561,7111,3.17,0.29
PSE,4/13/21,168682,17660,7022,6765,3.31,0.35
PSE,4/14/21,173851,19940,5169,5923,3.41,0.39
PSE,4/15/21,177865,21419,4014,4960,3.49,0.42
PSE,4/16/21,182867,23113,5002,4338,3.58,0.45
PSE,4/17/21,182867,23113,0,4274,3.58,0.45
PSE,4/18/21,183606,23630,739,4215,3.6,0.46
PSE,4/19/21,192315,25466,8709,4379,3.77,0.5
PSE,4/20/21,-1,-1,-1,4088,-1,-1
PSE,4/21/21,202279,34730,-1,4061,3.97,0.68
PSE,4/22/21,206354,38643,4075,4070,4.05,0.76
PSE,4/23/21,213238,43382,6884,4339,4.18,0.85
PSE,4/24/21,213493,43533,255,4375,4.18,0.85
PSE,4/25/21,213989,43880,496,4340,4.19,0.86
QAT,12/22/20,0,-1,-1,-1,0,-1
QAT,12/23/20,-1,-1,-1,1351,-1,-1
QAT,12/24/20,-1,-1,-1,1351,-1,-1
QAT,12/25/20,-1,-1,-1,1351,-1,-1
QAT,12/26/20,-1,-1,-1,1351,-1,-1
QAT,12/27/20,-1,-1,-1,1351,-1,-1
QAT,12/28/20,-1,-1,-1,1351,-1,-1
QAT,12/29/20,-1,-1,-1,1351,-1,-1
QAT,12/30/20,-1,-1,-1,1351,-1,-1
QAT,12/31/20,-1,-1,-1,1351,-1,-1
QAT,1/1/21,-1,-1,-1,1351,-1,-1
QAT,1/2/21,-1,-1,-1,1351,-1,-1
QAT,1/3/21,-1,-1,-1,1351,-1,-1
QAT,1/4/21,-1,-1,-1,1351,-1,-1
QAT,1/5/21,-1,-1,-1,1351,-1,-1
QAT,1/6/21,-1,-1,-1,1351,-1,-1
QAT,1/7/21,-1,-1,-1,1351,-1,-1
QAT,1/8/21,-1,-1,-1,1351,-1,-1
QAT,1/9/21,-1,-1,-1,1351,-1,-1
QAT,1/10/21,-1,-1,-1,1351,-1,-1
QAT,1/11/21,-1,-1,-1,1351,-1,-1
QAT,1/12/21,-1,-1,-1,1351,-1,-1
QAT,1/13/21,-1,-1,-1,1351,-1,-1
QAT,1/14/21,-1,-1,-1,1351,-1,-1
QAT,1/15/21,-1,-1,-1,1351,-1,-1
QAT,1/16/21,-1,-1,-1,1351,-1,-1
QAT,1/17/21,-1,-1,-1,1351,-1,-1
QAT,1/18/21,-1,-1,-1,1351,-1,-1
QAT,1/19/21,-1,-1,-1,1351,-1,-1
QAT,1/20/21,-1,-1,-1,1351,-1,-1
QAT,1/21/21,-1,-1,-1,1351,-1,-1
QAT,1/22/21,-1,-1,-1,1351,-1,-1
QAT,1/23/21,-1,-1,-1,1351,-1,-1
QAT,1/24/21,-1,-1,-1,1351,-1,-1
QAT,1/25/21,-1,-1,-1,1351,-1,-1
QAT,1/26/21,-1,-1,-1,1351,-1,-1
QAT,1/27/21,-1,-1,-1,1351,-1,-1
QAT,1/28/21,50000,-1,-1,1351,1.74,-1
QAT,1/29/21,-1,-1,-1,1771,-1,-1
QAT,1/30/21,-1,-1,-1,2190,-1,-1
QAT,1/31/21,-1,-1,-1,2609,-1,-1
QAT,2/1/21,-1,-1,-1,3028,-1,-1
QAT,2/2/21,-1,-1,-1,3447,-1,-1
QAT,2/3/21,-1,-1,-1,3867,-1,-1
QAT,2/4/21,-1,-1,-1,4286,-1,-1
QAT,2/5/21,-1,-1,-1,4286,-1,-1
QAT,2/6/21,-1,-1,-1,4286,-1,-1
QAT,2/7/21,-1,-1,-1,4286,-1,-1
QAT,2/8/21,-1,-1,-1,4286,-1,-1
QAT,2/9/21,-1,-1,-1,4286,-1,-1
QAT,2/10/21,-1,-1,-1,4286,-1,-1
QAT,2/11/21,-1,-1,-1,4286,-1,-1
QAT,2/12/21,-1,-1,-1,4286,-1,-1
QAT,2/13/21,-1,-1,-1,4286,-1,-1
QAT,2/14/21,-1,-1,-1,4286,-1,-1
QAT,2/15/21,-1,-1,-1,4286,-1,-1
QAT,2/16/21,-1,-1,-1,4286,-1,-1
QAT,2/17/21,-1,-1,-1,4286,-1,-1
QAT,2/18/21,140000,-1,-1,4286,4.86,-1
QAT,2/19/21,-1,-1,-1,5245,-1,-1
QAT,2/20/21,-1,-1,-1,6204,-1,-1
QAT,2/21/21,-1,-1,-1,7163,-1,-1
QAT,2/22/21,-1,-1,-1,8122,-1,-1
QAT,2/23/21,-1,-1,-1,9082,-1,-1
QAT,2/24/21,-1,-1,-1,10041,-1,-1
QAT,2/25/21,-1,-1,-1,11000,-1,-1
QAT,2/26/21,-1,-1,-1,11000,-1,-1
QAT,2/27/21,-1,-1,-1,11000,-1,-1
QAT,2/28/21,-1,-1,-1,11000,-1,-1
QAT,3/1/21,-1,-1,-1,11000,-1,-1
QAT,3/2/21,-1,-1,-1,11000,-1,-1
QAT,3/3/21,-1,-1,-1,11000,-1,-1
QAT,3/4/21,-1,-1,-1,11000,-1,-1
QAT,3/5/21,-1,-1,-1,11000,-1,-1
QAT,3/6/21,-1,-1,-1,11000,-1,-1
QAT,3/7/21,327000,-1,-1,11000,11.35,-1
QAT,3/8/21,-1,-1,-1,11952,-1,-1
QAT,3/9/21,-1,-1,-1,12905,-1,-1
QAT,3/10/21,380000,-1,-1,13857,13.19,-1
QAT,3/11/21,-1,-1,-1,15381,-1,-1
QAT,3/12/21,-1,-1,-1,16905,-1,-1
QAT,3/13/21,-1,-1,-1,18429,-1,-1
QAT,3/14/21,-1,-1,-1,19952,-1,-1
QAT,3/15/21,-1,-1,-1,20524,-1,-1
QAT,3/16/21,510000,-1,-1,21095,17.7,-1
QAT,3/17/21,-1,-1,-1,20989,-1,-1
QAT,3/18/21,-1,-1,-1,20311,-1,-1
QAT,3/19/21,-1,-1,-1,19633,-1,-1
QAT,3/20/21,-1,-1,-1,18956,-1,-1
QAT,3/21/21,594613,-1,-1,18278,20.64,-1
QAT,3/22/21,615655,-1,21042,18189,21.37,-1
QAT,3/23/21,637461,-1,21806,18209,22.13,-1
QAT,3/24/21,658325,-1,20864,18772,22.85,-1
QAT,3/25/21,679278,-1,20953,19348,23.58,-1
QAT,3/26/21,701943,-1,22665,20168,24.36,-1
QAT,3/27/21,721236,-1,19293,20507,25.03,-1
QAT,3/28/21,740309,-1,19073,20814,25.7,-1
QAT,3/29/21,765110,-1,24801,21351,26.56,-1
QAT,3/30/21,790676,-1,25566,21888,27.44,-1
QAT,3/31/21,816484,-1,25808,22594,28.34,-1
QAT,4/1/21,842000,-1,25516,23246,29.23,-1
QAT,4/2/21,867209,-1,25209,23609,30.1,-1
QAT,4/3/21,889202,-1,21993,23995,30.86,-1
QAT,4/4/21,910851,-1,21649,24363,31.62,-1
QAT,4/5/21,934843,-1,23992,24248,32.45,-1
QAT,4/6/21,961555,-1,26712,24411,33.38,-1
QAT,4/7/21,987673,-1,26118,24456,34.28,-1
QAT,4/8/21,1012716,-1,25043,24388,35.15,-1
QAT,4/9/21,1041632,-1,28916,24918,36.15,-1
QAT,4/10/21,1062250,-1,20618,24721,36.87,-1
QAT,4/11/21,1079776,-1,17526,24132,37.48,-1
QAT,4/12/21,1104726,-1,24950,24269,38.34,-1
QAT,4/13/21,1131631,-1,26905,24297,39.28,-1
QAT,4/14/21,1159479,-1,27848,24544,40.24,-1
QAT,4/15/21,1183191,-1,23712,24354,41.07,-1
QAT,4/16/21,1209648,-1,26457,24002,41.99,-1
QAT,4/17/21,1225110,-1,15462,23266,42.52,-1
QAT,4/18/21,1248229,-1,23119,24065,43.33,-1
QAT,4/19/21,1271478,-1,23249,23822,44.13,-1
QAT,4/20/21,1296520,-1,25042,23556,45,-1
QAT,4/21/21,1320866,-1,24346,23055,45.85,-1
QAT,4/22/21,1345423,-1,24557,23176,46.7,-1
QAT,4/23/21,1372396,-1,26973,23250,47.64,-1
QAT,4/24/21,1394781,-1,22385,24239,48.41,-1
QAT,4/25/21,1415761,-1,20980,23933,49.14,-1
QAT,4/26/21,1442708,-1,26947,24461,50.08,-1
QAT,4/27/21,1469633,-1,26925,24730,51.01,-1
QAT,4/28/21,1496833,-1,27200,25138,51.95,-1
QAT,4/29/21,1526775,554982,29942,25907,52.99,19.26
QAT,4/30/21,1556203,566576,29428,26258,54.01,19.67
QAT,5/1/21,1579002,576254,22799,26317,54.81,20
QAT,5/2/21,1603913,586894,24911,26879,55.67,20.37
ROU,12/27/20,965,-1,-1,-1,0.01,-1
ROU,12/28/20,2066,-1,1101,1101,0.01,-1
ROU,12/29/20,2778,-1,712,906,0.01,-1
ROU,12/30/20,5666,-1,2888,1567,0.03,-1
ROU,12/31/20,10289,-1,4623,2331,0.05,-1
ROU,1/1/21,11656,-1,1367,2138,0.06,-1
ROU,1/2/21,13242,-1,1586,2046,0.07,-1
ROU,1/3/21,13596,-1,354,1804,0.07,-1
ROU,1/4/21,25508,-1,11912,3349,0.13,-1
ROU,1/5/21,41609,-1,16101,5547,0.22,-1
ROU,1/6/21,58554,-1,16945,7555,0.3,-1
ROU,1/7/21,76400,-1,17846,9444,0.4,-1
ROU,1/8/21,92706,-1,16306,11579,0.48,-1
ROU,1/9/21,102301,-1,9595,12723,0.53,-1
ROU,1/10/21,108294,-1,5993,13528,0.56,-1
ROU,1/11/21,125190,-1,16896,14240,0.65,-1
ROU,1/12/21,140447,-1,15257,14120,0.73,-1
